set_id,scenario_id,topology_id,variant,trajectory_method,realization_id,value,ratio,status,runtime_s,variables,rows,nonzeros
v0,Agis-r2,Agis,trajectory,TRAN,19,39.50730190941421,0.9876825477353552,optimal,2.453724641000008,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,20,39.52490387169471,0.9881225967923678,optimal,2.451459289000013,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,21,39.507318844837386,0.9876829711209346,optimal,2.44587982900066,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,22,39.50724358725863,0.9876810896814657,optimal,2.4556697050002185,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,23,39.50728438063946,0.9876821095159866,optimal,2.7087620029997197,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,24,39.50737418164392,0.9876843545410979,optimal,2.498763524000424,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,25,39.524743846269196,0.9881185961567299,optimal,2.5277664240002196,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,26,39.507312703751836,0.987682817593796,optimal,2.47492184299972,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,27,39.50705363145873,0.9876763407864683,optimal,2.344736816000477,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,28,39.50720443059305,0.9876801107648262,optimal,2.20166922899989,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,29,39.50732167064267,0.9876830417660667,optimal,2.3408706070003973,39285,70295,220184
v0,Belnet2008-r0,Belnet2008,trajectory,B1,0,29.901576378656383,0.7475394094664096,optimal,3.0874232300002404,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,1,27.99325235416537,0.6998313088541342,optimal,3.011230914999942,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,2,28.864689231354564,0.7216172307838641,optimal,2.3902967590001936,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,3,29.012110311669055,0.7253027577917264,optimal,2.8389240670003346,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,4,28.620868276832446,0.7155217069208112,optimal,2.548692544000005,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,5,29.087629156211698,0.7271907289052925,optimal,2.44984636999925,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,6,28.797972704384335,0.7199493176096083,optimal,2.489073482999629,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,7,28.384538064645884,0.7096134516161471,optimal,2.5050027500001306,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,8,29.175358234861616,0.7293839558715404,optimal,2.323961753000731,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,9,29.40230332256118,0.7350575830640296,optimal,3.222086269999636,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,10,29.84017284260764,0.746004321065191,optimal,3.4507329799998843,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,11,29.490550207038336,0.7372637551759584,optimal,3.091890028000307,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,12,29.94704972670246,0.7486762431675615,optimal,2.9368754389997775,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,13,30.060459546585975,0.7515114886646493,optimal,2.870041350000065,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,14,29.104767423810724,0.7276191855952681,optimal,2.6980849419996957,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,15,29.265962814039902,0.7316490703509976,optimal,2.7248953349999283,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,16,30.256742131659035,0.7564185532914759,optimal,2.7731016260004253,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,17,28.65574540569467,0.7163936351423668,optimal,2.3307082530000116,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,18,29.31508762728384,0.732877190682096,optimal,2.475167362999855,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,19,29.412717838489364,0.7353179459622341,optimal,2.9277821499999845,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,20,28.161690340355175,0.7040422585088794,optimal,2.861526345999664,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,21,28.65579512441872,0.716394878110468,optimal,2.427096223999797,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,22,29.466667221869553,0.7366666805467388,optimal,2.7615522240002974,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,23,28.437888805646356,0.7109472201411589,optimal,2.4676709320001464,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,24,28.330714870458166,0.7082678717614541,optimal,2.689792762000252,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,25,30.014402856963574,0.7503600714240893,optimal,2.9708038079998005,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,26,29.216947197090743,0.7304236799272685,optimal,2.4846685530001196,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,27,28.84021034380251,0.7210052585950628,optimal,2.4569807899997613,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,28,28.54766347316109,0.7136915868290272,optimal,2.5951562870004636,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,B1,29,29.057055900096547,0.7264263975024137,optimal,2.908757096000045,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,TRAN,0,34.11654583511748,0.8529136458779369,optimal,2.663490229000672,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,TRAN,1,33.28530153674846,0.8321325384187116,optimal,2.3340720790001797,32073,61022,200759
v0,Belnet2008-r0,Belnet2008,trajectory,TRAN,2,33.160898464143045,0.8290224616035762,optimal,2.515024440000161,32073,61022,200759
