set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
sens-alerts20,Belnet2008-r0,Belnet2008,P,6,20,12,0.6,15,15,1.0,5.110779506529135,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,7,20,13,0.65,15,15,1.0,5.405670126662109,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,8,20,12,0.6,15,15,1.0,5.330883433073036,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,9,20,13,0.65,15,15,1.0,5.126838858770865,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,10,20,13,0.65,15,15,1.0,5.199751936881906,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,11,20,13,0.65,15,15,1.0,5.115110954774661,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,12,20,13,0.65,15,15,1.0,4.6380230134570635,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,13,20,14,0.7,15,15,1.0,4.4692892066341035,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,14,20,13,0.65,15,15,1.0,5.159637304278082,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,15,20,13,0.65,15,15,1.0,4.873815279279916,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,16,20,13,0.65,15,15,1.0,4.894308251239541,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,17,20,13,0.65,15,15,1.0,5.347507137109696,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,18,20,13,0.65,15,15,1.0,5.354162762632516,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,19,20,13,0.65,15,15,1.0,5.721727766385692,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,20,20,13,0.65,15,15,1.0,5.720261261367588,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,21,20,12,0.6,15,15,1.0,5.271656133829796,101.26176626601955,0.029180680633483766,1984
